tn,AT.EW,AT.NS,AT.UD,VT.EW,VT.NS,VT.UD,DT.EW,DT.NS,DT.UD
0.35000000000000003,29.278184653401205,-25.598854843439565,62.60967736205969,0.545664663287321,0.6136133356956999,-2.3696890463159956,0.26769813597794057,0.0685987258848921,-0.08297790573632087
0.375,-7.386666498894246,-6.479913692620067,34.742898292213916,1.0279458280511289,0.1558928627018515,-1.142940661267175,0.3120276054289668,0.09517866084926035,-0.15595132820288957
0.4,-45.206161343152125,16.07982414676759,-65.78214049325297,0.3806755707930548,0.4054257437612164,-1.7793228873858733,0.3733278182848887,0.11639682605256868,-0.23380778771578062
0.42500000000000004,12.097580664525623,-1.4907266003103272,-50.672077560041956,-0.30498437276676854,0.691957806434955,-3.9760900698538895,0.4628047016072634,0.1381786726097694,-0.3340328953426957
0.45,121.71183634851806,14.139320019364284,17.73396288863718,1.491327518885006,0.8388999135709586,-4.88485419466965,0.5857174445589236,0.1779422084945839,-0.480656572619655
0.47500000000000003,78.50658029749539,31.124343988787018,-10.952150940584055,4.879908176565647,1.6967206685894374,-5.331456569425318,0.7379974808536087,0.24750342323548472,-0.6867409725039068
0.5,-130.4290527644148,-33.23903689202225,27.217719840872785,4.967906628161319,2.0427953688105354,-6.194148758089346,0.9072638038111845,0.3351523604438273,-0.9408427358413021
0.525,-195.78287238545897,-74.4173114848988,142.93165631984468,0.560510942167693,0.6638902963791861,-4.533843491177686,1.0788283658614777,0.40882215870980493,-1.2109129863009949
0.55,50.808220559960134,-29.484694371330338,23.595684034682723,-1.8722418382250683,-0.7335746262701314,-2.159477859330259,1.2472304036645583,0.44459803351909427,-1.4666212865855723
0.5750000000000001,282.49575608896896,17.807581633655595,-170.483621808577,2.7938804496954384,-0.955539996647126,-4.701770134079282,1.4304415166200195,0.45624001192307695,-1.7048939659476963
0.6000000000000001,178.9141272906956,105.21616137043644,-25.543686302545524,9.730855451099314,0.3867479747288823,-8.454924051231254,1.6762319086272004,0.49325828067408267,-1.9580618305010968
0.625,17.21409569724366,171.60949190367126,144.07836907478332,12.674139287030753,4.353779281036055,-6.985707914920667,2.046673592458433,0.6022654827007491,-2.275981463193369
0.65,103.35690911849201,-12.71705533406188,-78.63827408200093,14.781009645069794,7.325483531356453,-5.928188936604163,2.578405412389785,0.7850437250790518,-2.6939994137755816
0.675,81.00262040194181,-197.25854160848968,-299.5975382670113,18.93840186188562,4.531172787463131,-11.865558283604313,3.2407081865794862,0.9950607591484633,-3.2103297613304305
0.7000000000000001,-261.9632744306097,2.1625290181762344,-133.0528888096378,18.05534825970832,1.592592641698734,-18.925042943783446,3.929027354644298,1.1782626208799483,-3.788953505845616
0.7250000000000001,-371.40467499023947,158.67841666050998,175.52758422620454,9.777488892336407,4.597144841353004,-19.354490849244833,4.515407437102077,1.318330389874503,-4.383692121888961
0.75,-61.778869045260144,-106.61712860490675,318.2237543575142,4.272975162474196,6.0767703404212865,-13.455395142153467,4.932751275683761,1.4403639750851196,-4.9629796149246195
0.775,108.7601187072825,-239.51107424424788,150.92489614581552,5.7173981830234055,0.9919821944668832,-7.345474287023898,5.232568397068857,1.570004097553946,-5.516328822315655
0.8,116.41570587160766,-17.852806738478623,-160.36023174138415,8.557244461415364,-2.484144371739242,-7.987311554453024,5.56464051022768,1.69362368328427,-6.040522704394832
0.8250000000000001,338.1801938579473,45.95795916142035,-63.31811006231446,14.180991727000434,-1.5805508045837606,-12.35459737887886,6.083649846935128,1.7666037649312762,-6.521104872396619
0.8500000000000001,419.67220805888155,29.860772904992317,327.3634721104431,25.155279196357895,-1.0271489117916035,-9.125978042890452,6.8481854944287655,1.7662550808811948,-6.927970102450069
0.875,63.45816182132612,185.30121557747202,227.12513223451182,32.50216828231347,1.661770716959626,-0.9976917967571767,7.787942363950181,1.7351191985367072,-7.230677175727441
0.9,-194.28702851786213,38.80550979119388,-51.49883672039565,30.842126093341356,5.59711857131433,0.4214039261364966,8.76234686194194,1.764260265304146,-7.421434019774249
0.925,-158.3757303067782,-237.67106504642965,231.21097667941666,26.81432775124928,2.4335460471556343,1.7972011454899195,9.661369974839682,1.924560861702178,-7.5267928382046545
0.9500000000000001,-163.99078141256567,208.82504775139944,227.8395425287315,23.390684296526917,0.4971561384913855,9.659649350441073,10.468972976988836,2.208822633686055,-7.598364589930218
0.9750000000000001,-43.76549883763031,690.1101397676441,-574.8243307309136,20.49068415588141,13.561340236097331,5.9792054820350815,11.246203121479812,2.5410328415011687,-7.689608247450937
1,253.2491933859116,-8.839553126845102,-600.902639570791,23.584758201643194,24.760395571691088,-11.9974774374078,12.05963635970584,2.8448291423657306,-7.83529833766874
1.0250000000000001,150.1409656906133,-837.1380623104146,451.14893523856074,30.17092201080441,12.569362000857579,-14.389261742321535,12.920526551132253,3.1044974200376245,-8.045220166164597
1.05,-241.62659813580868,-311.5756606831807,519.6449241407984,29.135942879103176,-4.4188968039713625,1.2694684156889746,13.779815451385389,3.359150491097447,-8.310139854810542
1.075,-259.04867290755715,565.4783303078711,-453.463591638797,22.182139463202144,0.11092611438467531,2.0498223139125504,14.569499706812799,3.638818546930872,-8.609472152506472
1.1,-145.49248058777553,361.9686479134458,-423.7734131925468,17.710590402002456,14.137991086701033,-12.091287475797573,15.245281645561022,3.912047322738343,-8.913817352784282
1.125,-258.50296756595486,-324.6297217994499,321.7144505683867,12.893124140023115,14.383506304651354,-12.898037514513012,15.797815311970743,4.105047951055728,-9.186179297090613
1.1500000000000001,-135.72218020029078,-487.65961844950397,265.1091135608188,7.067512563615173,2.9972973067773188,-3.8303306218040634,16.239331358904845,4.179224956062635,-9.390549808963286
1.175,181.1411139191031,-164.55841115226724,74.67596830173879,7.964882691420278,-5.769182731621534,-0.7631928316122601,16.594170771067652,4.189710893874991,-9.509056429237928
1.2000000000000002,101.45084590432978,340.291580041595,311.51963001538394,12.420892399600845,-3.675075415759104,4.191263843119481,16.905164416477913,4.2593497407227146,-9.55600019762407
1.225,-65.13231272823424,621.980832395541,-91.6893052291079,12.295328622679872,9.48443348543748,8.8775734299157385,17.23672218446048,4.482946239449154,-9.573145054152311
1.25,77.18044406609827,234.78774006032472,-612.6838037550372,12.124660801542571,21.674590398449265,-1.6987985824106766,17.65024077006008,4.847796893320524,-9.60262821013125
1.2750000000000001,69.23968710389211,-363.265883486167,118.81520412214016,14.677123390149854,19.610381545328075,-10.225685790445626,18.158682807770955,5.246156245396588,-9.653231338452626
1.3,-56.45392605121107,-376.46004729262313,761.1418045746395,14.428541529752465,9.092281885660244,3.434141847383042,18.701586735943785,5.569684985867506,-9.684957490723516
1.3250000000000002,88.90437228430979,-62.545121132202105,48.07055561831694,14.543267960640831,3.8119964670181075,15.297567135063138,19.17638466421856,5.797041843118959,-9.625825554115732
1.35,-73.50278767212241,38.958200751795445,-199.99159493960155,16.111162092690595,4.017518178287227,10.291338642231166,19.51266339588398,5.992024556572069,-9.411275048328235
1.375,-574.8532547536682,125.48206239292753,629.0492734187079,7.46400462590148,5.863467432224981,15.507168466270912,19.728220005461832,6.217297568764853,-9.019974140708348
1.4000000000000001,-206.49914112445043,174.4457318591347,379.6791342299846,-4.864268544704853,10.306154449453075,31.89813425688171,19.911542164086125,6.452754446418918,-8.483761600215821
1.425,630.6816675782641,-237.94485294836787,-666.894455244021,1.448296899534264,10.554185475128065,27.175441238461843,20.138256715955237,6.6039011840272295,-7.869517134242973
1.4500000000000002,235.6128896001158,-652.2436779630493,-184.0892254548921,15.340876029045138,-1.592848246224259,12.810747786166042,20.39364393271042,6.59535759991329,-7.249159559020534
1.475,-713.9587942810491,-263.05544040976605,734.1048603673753,8.113062834432712,-14.752012092312958,22.135454518374313,20.574961780847385,6.455766158187012,-6.676448398616853
1.5,-490.94400965365395,447.7487830867039,-108.16473486914538,-9.670995155310525,-11.806148257241762,33.374341394731,20.57732520035987,6.303164747374625,-6.177613196957512
1.5250000000000001,107.39348171469113,444.70419525587096,-969.0059252599888,-13.360463844411528,1.2937040994028464,16.65066966816539,20.38700451015173,6.236002299288548,-5.751161572249952
1.55,-78.55806886168537,-150.08236400763724,2.7168005250531206,-11.894845811681293,5.348366575404119,1.7927725173586369,20.093587280967682,6.232319553260483,-5.371408989730133
1.5750000000000002,-123.31990789004735,-500.131532164524,761.3461911637693,-15.993003526835725,-3.791902987822531,14.679022976622058,19.805120587720268,6.160062886047404,-4.997115070838411
1.6,239.1285000616218,-388.5462775932195,11.224763833811167,-14.269305032772793,-15.511326766352823,26.035216681655058,19.543794519765225,5.898591740287464,-4.5888285283882855
1.625,-83.75627160440328,-118.86342955853578,-324.79441930096715,-10.602040694820197,-21.898248722211903,19.386292235430453,19.224423311234077,5.461224125983518,-4.130077337301464
1.6500000000000001,-571.094426271336,193.7722396652047,192.0234924474534,-20.25040898926554,-21.057637535882733,17.748408621213123,18.744659280814343,4.999534400038081,-3.6370828860849502
1.675,-105.94712454259331,496.63410365963057,-19.952981863611765,-30.56346743644138,-12.104875768542183,22.01254904312392,18.108081996680294,4.676654317051685,-3.144127461954864
1.7000000000000002,407.19097072980037,408.85754422876323,-375.53612078469615,-25.434308849474284,0.5647464383337204,15.289515023652383,17.460298621299017,4.521372210189587,-2.670609805305307
1.725,240.98270460144587,-307.74148114519045,354.2709643492712,-16.750608180996927,2.883867441998997,13.39928897970476,16.988429541112033,4.398038083097357,-2.1958626741139136
1.75,302.26663301009125,-960.9831494956437,687.3625982975223,-11.146097899030792,-14.285783131808158,29.482395278648756,16.758032410159842,4.123086132425486,-1.6675684805296698
1.7750000000000001,309.6900995299852,-545.0763015009187,-281.29120785489283,-1.8435485479671891,-35.636054673511936,35.7659463945026,16.62750315573978,3.6228761679906905,-1.043863967397849
1.8,-797.7546427191409,575.2141983277676,-574.218812091685,-6.070831657926412,-35.1155590318527,21.662929224109632,16.32458784214029,2.988262047731472,-0.3379950453044939
1.8250000000000002,-1562.4362113229258,826.6928166561714,274.9200201777363,-39.16013541170088,-14.4639792959607,17.572097803554,15.636598597634432,2.378017456174617,0.37299321792112716
1.85,-264.6281479561846,-172.10080595549064,212.0731835478481,-65.80794371253772,-4.806959641376178,26.90343076201866,14.569284302505853,1.8660088593820598,0.9869924545663258
1.875,1264.2548864999615,-895.9458946728728,-639.7407799203563,-50.51752859882772,-20.444927846382768,20.91187169296114,13.35213255580921,1.3801790034890598,1.434270694187868
1.9000000000000001,832.2349578935516,-351.58365602375295,-455.6674350077852,-20.46233289947741,-38.166085112971146,4.555443591181827,12.289254720905387,0.7927587581311105,1.7077955778052782
1.925,-204.01804533825685,486.2305773195196,86.26378561602509,-14.193317841407909,-35.44926408484218,1.2720229538886056,11.570932924242577,0.07345079608523655,1.8441984682933394
1.9500000000000002,-68.36096357878154,558.0668644062807,-255.83666596115165,-19.940772858765314,-20.690274046289627,0.4358069121050455,11.177928346319035,-0.6482255635893585,1.8776917539499276
1.975,235.41464536288385,251.49511370521444,-322.12708512100284,-16.378873178631324,-10.632353815707406,-8.964201742607012,10.925415384794102,-1.1830809886297249,1.8137101016676958
2,-295.87478371643977,108.68145682303651,302.5819898323301,-16.0509131701157,-6.269621597923097,-9.168717284688654,10.587714367670115,-1.4609615798173996,1.6489198622305468
2.025,-607.6218368431455,-215.27414503481094,130.90132365898302,-29.204489758767334,-6.6939906936028795,-1.3497345760009711,10.006293227128678,-1.6215778448215463,1.4165084540857147
2.0500000000000003,-191.91872662901264,-728.9411894752666,-375.3490730450209,-39.85185262011468,-18.80198667589867,-5.941778172479257,9.128305568391585,-1.9229135033824447,1.205448405801904
2.075,-117.77711195479638,-568.1978084158145,275.69632376395793,-42.15628407543675,-37.064075911020694,-9.39392976770092,7.9925917193782325,-2.5368931858023287,1.121474528858077
2.1,-458.28991386673727,340.764949539508,757.0139974076392,-49.79998829992239,-40.31248964146982,6.342440064157633,6.706073145351342,-3.4085343269862993,1.2123886347150434
2.125,-40.258643416824874,733.3939898272372,-165.05042352612497,-58.315550116310334,-24.453079112584117,15.395792726713392,5.424070536843117,-4.30405749426783,1.4214935498876993
2.15,894.7152424199866,45.25651842547689,-559.1697727344754,-47.156412933332895,-13.147492215729098,2.9188274062390738,4.3119230792593495,-5.0088310136231025,1.6189976683610314
2.1750000000000003,898.7294340888743,-601.25565088912,245.2596148404319,-22.011121071568265,-21.60129164553559,-1.5059869783387985,3.4733326917384035,-5.504996059160649,1.6985376523138644
2.2,-6.640632715725983,-314.3203702503484,137.4394800583898,-10.304385862333056,-34.674107999754966,6.49270624374525,2.879026139334652,-5.978053147201184,1.6667017757136249
2.225,-624.4641896704314,199.87440080637865,-519.1173512922581,-19.6298459551153,-35.20799252405689,-0.07072823335169695,2.3614074402715093,-6.652382948016387,1.6510097018372536
2.25,-656.8173872561085,56.62270562757459,450.8491882124213,-36.578948620436336,-30.47795253577134,-4.501345004387125,1.708626929631282,-7.601842041409321,1.8127579203374196
2.275,-270.1666774606476,-342.8471174423161,1448.9443632653686,-49.22394511998762,-34.50018095618867,23.007002230280783,0.8102756633990104,-8.69537698821231,2.227007304232683
2.3000000000000003,580.836405081475,-161.85586239298945,7.017559781617055,-45.917989422849786,-42.25817970624021,45.67955931694213,-0.25154415473683167,-9.713012201831305,2.8197544060777924
2.325,999.9035861606822,441.0942689739951,-1576.0534762277694,-23.77364742212383,-38.667816723978454,21.945490816465078,-1.2459770783792319,-10.52083406216608,3.4085176012237994
2.35,123.44131159257007,579.5424391977816,-604.2758959754021,-7.658548519662467,-24.16486273906064,-10.06233071434342,-1.9523045691506231,-11.153982447265943,3.8134055063441994
2.375,-632.2279858524031,14.766219261128558,749.9750794841905,-16.689722103074942,-15.774585572762222,-5.173968413320261,-2.3204552287513835,-11.750732302875535,3.955783460637132
2.4000000000000004,86.58225060497865,-465.5703216854609,130.06483007643357,-25.848632697200053,-22.503706617718084,9.31923576882787,-2.512457763970905,-12.414938339476352,3.8789168878695355
2.4250000000000003,583.2968497349739,-238.62294562543644,-742.8503883349166,-14.375784404989735,-32.591270513413086,-0.7628408490015222,-2.792869885088353,-13.136326849667853,3.690473103369797
2.45,-453.32317526586485,247.21341797963962,-241.54111137334596,-10.828670792552542,-32.03030457531967,-15.35878946337454,-3.3494252162261935,-13.829406854645192,3.483850453034401
2.475,-959.1726092798291,322.9724679949053,338.68463627032975,-32.29309734024478,-23.79622333707248,-12.542317814785036,-4.172480552200889,-14.435586422925299,3.299593125991929
2.5,198.66291243064384,114.84781696607169,138.2329581828027,-43.68754193276836,-18.160602826342213,-5.7538581787291205,-5.070284955374617,-14.98028906479859,3.1434065397648667
2.5250000000000004,925.204733882747,-32.35069518125045,121.70447617688956,-26.595032493933758,-17.206041604493315,-3.8507292516911953,-5.794641588127261,-15.531374062875555,3.0273932782113135
2.5500000000000003,537.6077883044404,-170.20247233058637,432.0348350176455,-7.649058456396074,-19.63366149598837,3.3526682127513574,-6.181098420326965,-16.107712715587038,2.988566902681678
2.575,570.486666291136,-110.96559937303974,162.5638909795221,4.65532430411401,-23.99606788673796,12.300821586387917,-6.216443038454807,-16.636391550581003,3.0684281738024155
2.6,493.5128686574961,462.0163208498772,-336.2054020641689,20.192959931110984,-20.35588740932305,9.156765350411252,-6.012644113521114,-17.00791939462255,3.277065725581704
2.625,-708.0911526979569,848.4113290290275,-8.164680670260367,18.645352659622468,-2.175473320796996,2.8884303158373967,-5.729339642909316,-17.180986986490815,3.5780675099119845
2.6500000000000004,-956.0686991265974,111.06736024924653,534.6948005001647,-6.865575820014329,12.203815537740445,10.665089808948245,-5.50231158154664,-17.23675488281836,3.9083618133964326
2.6750000000000003,587.9189384850083,-951.6139897369225,78.70335199260596,-12.616088040380781,0.5309630614996902,20.393726363328355,-5.407597685746499,-17.326508383001908,4.214353296682511
2.7,782.2329819022585,-754.6663595699725,-557.5894621216027,10.295893517145863,-23.997653267558338,12.775929641726599,-5.4569861268189195,-17.554339719804506,4.473502493274991
2.725,-898.4607346642359,442.9021095799493,-130.876657519971,9.198094995613449,-28.177599402994595,2.1569479013441915,-5.609577808653972,-17.897038655141667,4.687557682152643
2.75,-819.2910896804738,986.6518881609599,265.97782188288346,-18.49996888232233,-7.575482452692181,5.827687597036233,-5.793359301500595,-18.231144917551457,4.860831854603769
2.7750000000000004,912.7828113739183,328.05023571411834,-335.71675205512474,-16.563892764660665,10.774995165108969,5.949114236799171,-5.9381536522402625,-18.442441704944212,4.98790832041923
2.8000000000000003,605.6734463982768,-612.8278735164473,-335.2971483566397,8.331102379601681,6.6324703002387535,-5.658153702784444,-6.013670345664796,-18.522097492373067,5.061690378454719
2.825,-877.0364320537144,-809.2124652800333,682.3970441710994,2.9970489508208646,-13.24040079242392,-1.3420008799118903,-6.052947764988791,-18.568553312190982,5.0904078379674855
2.85,-301.96040752668404,-16.046672759040955,381.0875142788958,-16.36359431333244,-25.01067649914986,16.363915822345202,-6.141202257978446,-18.698845659351424,5.103454936983795
2.875,621.2535036640162,844.0277489236792,-1010.5049485671685,-8.924523955462346,-13.149819464024802,7.318947135170638,-6.369249810881127,-18.95030424603534,5.138074446300907
2.9000000000000004,-500.3655849817509,498.96188467833304,-448.1582144857801,-4.334518780206468,6.699483776604526,-16.563598351061263,-6.7756046520946835,-19.2566710760966,5.218551817425254
2.9250000000000003,-1072.7912639656752,-631.6650056334273,1279.8268313183526,-28.94687638793833,4.860917002477221,-4.482158231907667,-7.312085859110857,-19.51330051611209,5.347155823695506
2.95,547.4554644702052,-742.2542313798091,760.6489465173715,-37.843085441562984,-15.598528845821779,26.792874892577867,-7.856206542893505,-19.668856276197715,5.514845241128446
2.975,1359.8887059857884,302.41324770661436,-910.1753785455525,-9.08728158317029,-21.722790530172592,23.033773889752847,-8.268314676996383,-19.763040866236604,5.721227889779363
3,220.35014398779774,717.2518298753251,-572.3601333721248,12.567249769682356,-6.0869358525640385,-0.4492896486906354,-8.467407876312722,-19.882487911713916,5.984903938887137
3.0250000000000004,-537.2706735589572,30.830146919771718,692.4145652148333,6.044588986294795,4.427471352470449,2.3111859636412024,-8.48717924162037,-20.079364798722402,6.334094026198142
3.0500000000000003,-529.6353291531025,-424.2858120841327,678.9890015942476,-7.404594681554391,-2.093921317980956,22.14094168402203,-8.477553301360203,-20.325585511721336,6.784561008929625
3.075,-664.3807155005468,-179.7465504000211,142.70541742088272,-22.433798590452334,-10.385309791331174,31.920460871854317,-8.638637802387313,-20.53904706147448,7.322335030563271
3.1,-100.78834158894567,116.8210077297149,-224.17883383798932,-34.25571921316028,-10.747679741450286,30.962910412359278,-9.110661020146896,-20.653805105356632,7.905090533311998
3.125,741.0700181254826,315.2855598487856,-648.9958704769051,-24.403211118215747,-5.238028897907029,19.422979680256276,-9.879218529811672,-20.67137998332728,8.48280360269177
3.1500000000000004,-18.850236116956268,350.34100020057264,-134.28420670122264,-11.826914750265527,3.9681305890410656,6.626790060936823,-10.762242134435942,-20.652423242846194,9.025886650977673
3.1750000000000003,-914.388698293414,-133.71541821256685,982.8515318778759,-26.875779339375327,7.702553419268319,18.45450656753808,-11.504059163565525,-20.662361305939335,9.54433706787607
3.2,433.2042591280516,-521.3448796813079,409.3096340888704,-36.967751411242936,-1.894910901404891,40.277418633968416,-11.92793344864919,-20.721383068862917,10.085218895814046
3.225,1698.8391697168904,-7.37275184627094,-914.2858379679749,-5.709143052053611,-10.014220662122444,31.67963324102097,-12.04392945745299,-20.798515111994373,10.705690733369408
3.25,256.2148744135221,479.8507669389558,-158.57096606816592,23.44564424157826,-2.3224554574156286,13.479012593326972,-12.026727777669443,-20.846101530568955,11.432200110881157
3.2750000000000004,-1316.7277120851766,23.49931515064254,1030.081480660339,6.112041350990433,5.406731655672849,27.62278002607184,-12.070207339070942,-20.8366824486615,12.228698898461122
3.3000000000000003,-416.6311412184591,-217.89153895365143,-54.24070006764033,-19.974505804542456,0.9507752613465076,43.91212350778489,-12.22681666905163,-20.768631084239747,12.999047116193209
3.325,973.5409901626516,422.08016658851386,-1197.6349691895157,-10.679231099815635,2.833959829624968,24.311427586112075,-12.362738464798761,-20.641839558837408,13.633197059050397
3.35,830.0271396465795,511.34200012202,-254.38813336088378,14.84660639512471,17.116115548097657,2.976420703419998,-12.272924967198794,-20.43486943444219,14.076640913904436
3.375,111.70883097076236,-220.4871135766089,559.6084623828928,26.232512966303112,20.904488131686318,9.800208030543924,-11.866515502459599,-20.11207604101476,14.377460258259847
3.4000000000000004,-243.5012583807868,-182.89632609136447,123.70274139303181,23.96005370356664,13.350313687683927,19.2386845505195,-11.266770226901595,-19.65781289804713,14.66951851839813
3.4250000000000003,-443.4788160127745,414.21028593198855,119.5333728136759,15.21905193086028,17.077828582657787,20.279570089535166,-10.735874090950118,-19.106209642886522,15.090637904006572
3.45,-409.6536217622942,57.738293982075135,324.2204184090887,3.843688555744187,25.284118852069827,27.103142349649225,-10.484561782119817,-18.536701693936042,15.686567188826515
3.475,-151.60451285072966,-476.13418377393947,-297.5616118229928,-3.1061379141528263,18.40702287677109,28.42076722969545,-10.529807143685106,-18.03548377332504,16.37277900555959
3.5,-150.30818326465084,23.713992614497343,-494.65536331002545,-6.021565952864335,11.272715430149397,15.942728673420532,-10.724067225146309,-17.65273339624512,16.991216599614926
3.5250000000000004,-330.8587142620751,187.25468726408056,139.93820223350832,-12.23134034287477,16.66560641805215,11.229609472113959,-10.925739938040717,-17.38737130010267,17.427333998583833
3.5500000000000003,-177.56373666081586,-709.4677726485328,133.3881995542953,-19.448633565124407,10.790348781521958,16.624917412385805,-11.14930777256736,-17.20493530853043,17.699830522833615
3.575,129.1563481788591,-636.3491738233138,-174.8003046984052,-19.547840705706,-9.975054459214933,14.921207115757701,-11.548641316601431,-17.065946833067407,17.949500719766693
3.6,-121.8938714562543,794.6922334816612,230.46872216373606,-17.8609781747474,-8.466692283697245,14.556429781305075,-12.241466053631148,-16.93851689323611,18.330625662524632
3.625,-700.024921041673,1073.525796403643,284.3933897360797,-28.7544584411261,19.420732195840028,22.984388313801404,-13.138476428713153,-16.791074031716942,18.8887089614464
3.6500000000000004,-180.80522380820935,-271.7041545924671,-264.08580878368457,-43.20911834303046,30.68326073868312,22.8648338490924,-13.949487085047897,-16.584450397586245,19.523489653976778
3.6750000000000003,1458.0525210388757,-912.8650122323878,-76.61065502549857,-27.38730665431418,12.451172952676261,16.602186471476667,-14.383752399228086,-16.282223116830735,20.06851966763965
3.7,1649.7911918609066,-104.10504882311531,138.6909736287063,17.1697414095353,-2.017444781238772,19.266391242271805,-14.378609247491031,-15.874709140386305,20.42173075694818
3.725,-457.41548076739184,752.1781457761812,-637.4697695205708,34.476034733594176,7.435197174427167,13.877065585008296,-14.150392615136495,-15.391232188319934,20.617699654122028
3.75,-1644.2682911303298,772.1096379559885,-566.7604908283371,2.6234102483833355,28.38860382871343,-5.242565331971678,-14.010245652420885,-14.881694879822572,20.781599294922252
3.7750000000000004,-268.14504964587485,5.8326191165686785,808.4062528749861,-24.613178133125267,39.37078199924852,-2.433632496731543,-14.097274483145945,-14.378462437562355,21.00671949046536
3.8000000000000003,948.8119564235107,-840.9131588702195,680.2027647437569,-12.676563512494358,27.81994045312247,21.402926782863137,-14.262014194085186,-13.872841314340569,21.263700626489047
3.825,775.894727741569,-566.08069831831,-997.4124809577964,10.172586080758315,7.250925349410152,17.243795251594076,-14.205479657234129,-13.330367428695647,21.421170745777154
3.85,837.808060782124,578.6666457912397,-1114.2827683003468,29.199064092748323,7.464642683082321,-14.343664743732301,-13.75293324073546,-12.7319772808856,21.358357836663174
3.875,442.5060097058587,792.3147832805198,181.68889922460468,48.60647358326135,27.824013634124743,-26.02639816817639,-13.020004632578143,-12.100229441058785,21.068357350166355
3.9000000000000004,-1488.9130513877658,-53.35681137761864,412.24448573077194,36.93022017114138,37.62311580141652,-15.518900508424368,-12.324051332950084,-11.482048634072406,20.659947709157496
3.9250000000000003,-1939.3462035652512,-411.2463754932557,-37.16939531387295,-12.950440368984921,29.90459013962799,-11.51955970591324,-11.9220064669827,-10.903775511501026,20.25860994783476
3.95,688.1732603816196,-261.3206135965232,60.57275181483718,-32.10565573330585,21.645546830778635,-12.098757300047014,-11.811411710509288,-10.3469920616714,19.899823376970325
3.975,2305.6165531326715,-356.9800201355119,-135.83563294628894,12.529295220743041,14.209765635008957,-11.489735749677408,-11.77241700261614,-9.777480883628565,19.514697482945444
4,331.46197530536983,-42.92888654294352,-657.2546792510774,51.273612423536065,7.517639293627385,-22.38733645339069,-11.608163912005406,-9.204577569738788,19.021510014383853
4.025,-2175.2018014732535,634.1706600191342,-122.43099388701239,24.942490002563975,15.784566682555294,-34.968308337785984,-11.359263609134246,-8.707290694925401,18.4350800189225
4.05,-2156.451859843866,111.62934718799741,924.7683155248624,-35.19598365714556,28.45052243239306,-23.98015314918835,-11.290333533966955,-8.38381569414572,17.883785939032524
4.075,75.45018356228621,-1090.064528391164,762.6712292127959,-63.81601719596201,14.98868871659177,0.27107406203583917,-11.652846415483507,-8.252969304852229,17.50543054436396
4.1000000000000005,2118.058889846545,-632.7719964078562,-390.43590604875925,-32.65776787272065,-11.120557918710734,5.3448774979631635,-12.432411083287375,-8.194795587172049,17.30702942139025
4.125,1264.1651379599298,1036.202061417498,-1088.0819409199678,16.848320774780007,-5.731783780680537,-15.309717507723589,-13.306954055893831,-8.000768349696004,17.11624666465549
